"score","text"
0,"rand paul is christi jealous boyfriend you can go hug him if you want lol gopdeb foxdeb goptbt"
0," omg like just pretend as if this was suppos to be a way to determin the next leader of a major world power lol gopd"
2," i am wonder what fox is up to with this debat get rid of trump paul cruz carson gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-2,"summari of gopdeb big ol circl jerk shit on the democrat"
2,"thank god is let me watch it live now instead of just watch twitter i will never thank god for fox again gopdeb"
2," did trump just admit to buy influenc while at the same time declar the need for campaign financ reform gopd"
0," no no your talk about the republican parti silli gopdeb debatewithberni"
0,"jeb is tri to blink the question away gopdeb"
0,"it all fun and game until that somber moment where you realiz one of these clown could actual be the next presid gopdeb"
0," break brian william just hand chris christi a donut to calm him down gopdeb gopdeb"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
-1," ben carson if i was tri to destroy the countri i would divid the peopl now let talk about my antilgbt pro war plan"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0,"doe anyon think bencarson could repeat that strang answer sheesh gopdeb gopdeb"
-1,"the ironi ben carson on hillari she count on the fact that peopl are uninformedtak advantag of use idiot gopdeb"
1," do you believ in miracl i do kasich came to win gopdeb"
0,"let face it this debat is realli about hillaryclinton gopdeb gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," im onli watch the gopdeb becaus of donaldtrump he say what we have all been think for year it time for"
0," just got his ass serv to him by gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1,"ben carson if i was tri to destroy the countri i would divid the peopl now let talk about my antilgbt pro war plan gopdeb"
-1," kasich is kill it easili crossov candid grab the center gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0," god i wish was moder these debat so he could just yell out point when they say someth ridicul gop"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
-1," ill bet georg w can drink jeb under the tablelik embarrass gopdeb"
2," fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopd"
0,"dayum carson just kick that question in it throat gopdeb"
0," these debat will rais s rate becaus fox news is afraid of trump and it show gopdeb gopdeb"
1,"carson say epitom of the secular progress movement like it negativealso your front runner trash rosi odonnel gopdeb"
2,"i realli like ben carson so far hes been classi amp i like his answer gopdeb"
0,"the black man want to destroy the countri he said so himself just like the current black prez gopdeb"
0,"america is a miracl countri gopdeb"
1," carson is boss right now bye hillari gopdeb"
-1,"what is the alinski model takingadvantag of use idiot gopdeb bencarson"
1,"i love that bencarson is clear so full of shit but he think no one has figur it out hes realli cocki about it gopdeb"
0,"gopdeb carson just nail it"
-1,"right now im less scare about the requir to be a candid and more scare about requir to be a neurosurgeon gopdeb"
0,"carson is anoth who look presidenti gopdeb"
0," go back to canada asshol gopdeb"
0,"has anyon mention reagan yet what kind of gopdeb is this"
1," rememb kid jebbush is the smart brother gopdeb"
2,"fox news wont admit who the republican leader is right now i mean onli has a doubledigit lead gopdeb gopdeb"
0,"these dude dont believ in the american dream but if im elect ill be live the american dream and ill share it w you gopdeb"
0,"drbencarson just said he doubt hillaryclinton will be nomine hope hes right gopdeb"
0,"dear dr ben carson you sir need a labotomi gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
-1,"how can a neurosurgeon be so stupid gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"theyd rather talk about than debat the issu somewher hillari is laugh gopdeb"
-1,"gopdeb when will peopl realiz all politician suck ass dem includ"
0,"how liber to hit clear all on my twitter alert sorri guy but this shit make me mental gopdeb yesallpolitician"
1," trump gopdeb final someon sayingscrew polit correct sick of it and look to new leadershi"
-2,"wow if you want to feel especi bad about the gopdeb listen with local radio djs break in for emptyhead comment ugh"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," hes just get startedgopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
0,"do you guy here that it hillari clinton cackl gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"no no your talk about the republican parti silli gopdeb debatewithberni"
0," did you know there are aprx law govern women bodi and not one govern men it true"
1,"do you believ in miracl i do kasich came to win gopdeb"
1,"carson is boss right now bye hillari gopdeb"
0," just got his ass serv to him by gopdeb gopdeb"
2," trump has got it right nobodi would talk about immigr not until be brought it up gopdeb gopdeb"
1,"ben carson is too bright for this room gopdeb"
-1,"kasich is kill it easili crossov candid grab the center gopdeb"
0," white guy black guy hispan guy and they couldnt spare one of the white guy for a woman gopdeba"
0," kasich dad was a mailman but he hate union which have protect letter carrier for decad gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2," i am wonder what fox is up to with this debat get rid of trump paul cruz carson gopdeb gopdeb"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
0,"dr carsonyour still hereneat gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," trump has cam hand gopdeb"
-1," gopdeb christi your put america at risk with your fourth amend talk"
0,"id rather go swim in my pool with my kid than watch the gopdeb ill get analysi from amp tomorrow"
1," dr carson got his doctor in old testament taxat tith as tax reform realli realli gopdeb"
-1," if walker paul or huckabe had to meet with putin or command our armi theyd shit their pant not presid materi"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," while ted cruz is speak all over america parent are tryin to convinc their year old that vampir arent real g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
3,"thank and donald trump just got a pepperoni roll amp a root beer for tip yay gopdeb eat"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
2," ill tell you the one good thing about gopdeb candid are trip over themselv to outdo each other in sexism"
-1," whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
2,"this was trump th marriag where he marri the love of his life himself gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2," did trump just admit to buy influenc while at the same time declar the need for campaign financ reform gopd"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
1," did i hear that right donaldtrump had to pay peopl to attend a famili wed gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2," ill tell you the one good thing about gopdeb candid are trip over themselv to outdo each other in sexism"
0,"kasich dad was a mailman but he hate union which have protect letter carrier for decad gopdeb"
-2," translat jeb bush i fuck florida school so bad they still have not recov that is the truth i live here"
1,"donald trump and his orchestra gopdeb"
0," the men on this stage think theyr capabl of make decis about women health carewhen they dont believ in sci"
1," tri to make out like he wasnt use warrant standwithrand randpaul gopdeb"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0,"gopdeb they cant talk common core becz none were teacher everyon think they can be a teacher sinc they went to school"
2," i am wonder what fox is up to with this debat get rid of trump paul cruz carson gopdeb gopdeb"
2," predict donald trump goe up in post debat poll becaus he look no crazier than anyon els and more entertain"
0,"i cant take anyth rand paul say serious becaus of his power perm bigperm gopdeb gopdrinkinggam"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
2,"trump gopdeb final someon sayingscrew polit correct sick of it and look to new leadership too trump"
1," i think cruz and trump need to band togeth and expos this set up job and get rid of bush and rubio gopdeb g"
0," fox is cherri pick the candid jeb get the softbal question gopdeb gopdeb"
0," im just wait for them all to accident eat each other gopdeb"
1," trump has cam hand gopdeb"
-1,"whererwomen im in cairo where i often rail vs misogyni in polit and here are men men men gopdeb"
