"score","text"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
1,"koch puppet speaking exactly what hes told to say well done david well done charles gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
0," its time we recognize that the supreme court is not the supreme being   gopdebates  ˇáˇá"
0,"scott walker youre also kinda creepy cartoon character creepy it wont happen  gopdebate gopdebate gopdebates"
0,"make insurance go away and then do some other different thing

jebbush 
gopdebates"
0," can you answer this very direct question
i should be president 
so no
gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
-1,"bring back donaldtrump  im bored now gopdebate gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
1,"these gopdebates questions are really good"
-2,"jebby talking changing tax code to fix job killers  is that jebspeak for give corporations more tax breaks   gopdebates"
-1,"this show sucks im going to read a book gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"its time we recognize that the supreme court is not the supreme being   gopdebates  ˇáˇá"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
0," drbencarson just said he doubts hillaryclinton will be nominee hope hes right gopdebates"
2," i am wondering what fox is up to with this debate  get rid of trump paul cruz carson ˇáˇá gopdebates  gopdebate"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0,"our present immigration system is a job driver jebya gopdebates"
0,"can you answer this very direct question
i should be president 
so no
gopdebates"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0,"its no coincidence he is a neurosurgeon this guy sure has a brain on him bencarson gopddebate gopdebates"
-1,"hey jeb bush you have nothing to replace obamacare with and you give us a break you fung asshole gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-3,"dr are you seriously saying that hillary clinton is trying to destroy america  thats ridiculous amp and shame on your lies gopdebates"
0," dear dr ben carson you sir need a labotomy gopdebates"
1,"gopdebates smartest answers in the room tonight are coming from dr carson"
-1,"gopdebates aka why hilary clinton sucks"
1,"gopdebates stop the secular progressive movement carson clowncar"
0," breaking brian williams just handed chris christie a donut to calm him down ˇáˇá gopdebate gopdebates"
-1," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates Ä"
0,"jeb bush whoˇòˇòˇòˇòˇò gopdebates"
-1,"so george w got the texas accent and jeb got that stammering one gopdebates"
0," did you know there are aprx  laws governing womens bodies and not one governing mens its true
‚Ä"
0,"none of these candidates seem to realize the irs doesnt make the tax laws they just collect the money gopdebates"
0," rand paul is christies jealous boyfriend you can go hug him if you want lol gopdebates foxdebate goptbt"
1,"fairly confident after bencarsons last answer hes playing the gopdebates drinking game along with the rest of us"
1," i think cruz and trump need to band together and expose this set up job and get rid of bush and rubio ˇáˇá gopdebate  g‚Ä"
0," while ted cruz is speaking all over america parents are tryin to convince their  year olds that vampires arent real g‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-1,"jeb bush said it perfectly hillary scoffs give me a break 
gopdebates"
0," dear dr ben carson you sir need a labotomy gopdebates"
0," rand paul is christies jealous boyfriend you can go hug him if you want lol gopdebates foxdebate goptbt"
2,"trump wants to form the nights watch a big wall with a fancy door yassssss gopdebates trump republicandebate jonsnow got"
-1,"one topic the gopdebates wont touch tonight police brutality in the us  keep slingin that mud on hillary fellas"
1," trump has cam hands gopdebates"
2,"it sounds like jeb was provided his questions before the debate this has happened  times like a reflex  gopdebates"
0,"you tell em  ˇáˇá gopdebates"
-1," whererwomen im in cairo where i often rail vs misogyny in politics and here are men men men gopdebates Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
1,"carson is very witty articulate and not too unlikable deserves much better poll ratings but wont make it past new hampshire gopdebates"
0,"me you watching the debates dad no me its on the tv even my dad doesnt want to watch gopdebates with me"
0," ricksantorum actually said this in my state of iowa
 
gopdebates "
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
1,"jeb looks like his grandfather aleister
gopdebates foxdebate"
-1," rand paul comes across as the bad guy in a john hughes film gopdebates "
1," trump has cam hands gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-1,"and the word of the night alan is stupid gopdebates"
1,"bush says obama didnt fix his brothers mess well enough  gopdebates"
0," hits it out of park on  gotcha question on campaign donations gopdebates"
0,"not only is carson disqualified im not sure id go to him if i had a brain tumor gopdebates"
0," man im sorry this has nothing to do wpolitics but jebbush is totally mediocre here gopdebates"
1," trump has cam hands gopdebates"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0,"rand paul is christies jealous boyfriend you can go hug him if you want lol gopdebates foxdebate goptbt"
0," omg like just pretend as if this was supposed to be a way to determine the next leader of a major world power lol gopde‚Ä"
2," i am wondering what fox is up to with this debate  get rid of trump paul cruz carson ˇáˇá gopdebates  gopdebate"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
-2,"summary of gopdebates big ol circle jerk shitting on the democrats"
2,"thank god  is letting me watch it live now instead of just watching twitter i will never thank god for fox again gopdebates"
2," did trump just admit to buying influence while at the same time declaring the need for campaign finance reform gopd‚Ä"
0," no no youre talking about the republican party silly  gopdebates debatewithbernie"
0,"jeb is trying to blink the question away gopdebates"
0,"its all fun and games until that somber moment where you realize one of these clowns could actually be the next president gopdebates"
0," breaking brian williams just handed chris christie a donut to calm him down ˇáˇá gopdebate gopdebates"
0," fox is cherry picking the candidates jeb gets the softball questions ˇáˇá gopdebates  gopdebates"
-1," ben carson if i was trying to destroy the country i would divide the people now lets talk about my antilgbt pro war plan‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0,"does anyone think bencarson could repeat that strange answer sheesh gopdebate gopdebates"
-1,"the irony ben carson on hillary she counts on the fact that people are uninformedtaking advantage of useful idiots gopdebates"
1," do you believe in miracles i do kasich came to win gopdebates"
0,"lets face it  this debate is really about hillaryclinton gopdebates gopdebate"
2," fox news wont admit who the republican leader is right now i mean  only has a doubledigit lead ˇáˇá gopd‚Ä"
0," im only watching the gopdebates because of donaldtrump he says what we have all been thinking for years its time for‚Ä"
